ts,kv_cache_usage_perc,num_requests_running,num_requests_waiting,num_preemptions_total,cum_prefix_cache_queries,cum_prefix_cache_hits,interval_queries,interval_hits,interval_hit_rate
1789736848.5,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736850.6,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736852.6,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736854.7,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736856.7,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736858.8,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736860.8,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736862.9,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736864.9,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736867.0,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736869.0,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736871.0,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736873.1,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736875.1,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736877.2,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736879.2,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736881.3,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736883.3,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736885.4,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736887.4,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736889.5,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736891.5,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736893.6,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736895.6,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736897.6,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736899.7,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736901.7,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736903.8,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736905.8,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736907.9,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736910.0,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736912.0,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
1789736914.1,0.0,0.0,0.0,24.0,354148533,39089488,0,0,
